linux-arm64	b5534f847f614bdef14c202dceae8832597fd094d968c640918ce72e5dc54a4c
linux-x64	227e6874d9ceca46e812c62889f7caf692e661c61fed38fbbc68042fbf61692a
macos-arm64	80fb153e3d26e8d7c0e1ad9c8deb34071b235aa09825cf26ea22072a09cedb9b
macos-x64	0aad52b5d896b1a89e92012da86c5708ff7d3acb5dead56c344b741fc7c5a2ac
windows-x64	f14466d8e9cdde4793c8231c8bbb7dca4cb62347c93fe71ac2a8566666d30097
